,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
202,2022-01-02,Chelsea,Liverpool,ÉdouardMendy,TrevohChalobah,AntonioRüdiger,ThiagoSilva,N'GoloKanté,CésarAzpilicueta,MarcosAlonso,MateoKovacic,ChristianPulisic,MasonMount,KaiHavertz,CaoimhínKelleher,VirgilvanDijk,TrentAlexander-Arnold,KonstantinosTsimikas,IbrahimaKonaté,Fabinho,JamesMilner,JordanHenderson,MohamedSalah,DiogoJota,SadioMané
203,2022-01-01,Crystal Palace,West Ham United,VicenteGuaita,JoachimAndersen,JoelWard,MarcGuéhi,TyrickMitchell,WillHughes,LukaMilivojevic,JeffreySchlupp,OdsonneÉdouard,JordanAyew,ChristianBenteke,LukaszFabianski,CraigDawson,IssaDiop,VladimírCoufal,BenJohnson,TomásSoucek,DeclanRice,ManuelLanzini,JarrodBowen,SaïdBenrahma,MichailAntonio
204,2022-01-02,Everton,Brighton & Hove Albion,JordanPickford,JonjoeKenny,BenGodfrey,SéamusColeman,MichaelKeane,MasonHolgate,AbdoulayeDoucouré,AnthonyGordon,DemaraiGray,Allan,DominicCalvert-Lewin,RobertSánchez,MarcCucurella,JoëlVeltman,AdamWebster,DanBurn,AlexisMacAllister,EnockMwepu,YvesBissouma,AdamLallana,NealMaupay,LeandroTrossard
205,2022-01-02,Leeds United,Burnley,IllanMeslier,RobinKoch,LukeAyling,DiegoLlorente,StuartDallas,JuniorFirpo,MateuszKlich,AdamForshaw,Raphinha,TylerRoberts,JackHarrison,WayneHennessey,JamesTarkowski,BenMee,MatthewLowton,CharlieTaylor,DwightMcNeil,AshleyWestwood,JóhannGudmundsson,JackCork,AaronLennon,ChrisWood
206,2022-05-11,Leicester City,Norwich City,KasperSchmeichel,DanielAmartey,JonnyEvans,JamesJustin,TimothyCastagne,JamesMaddison,AdemolaLookman,KiernanDewsbury-Hall,YouriTielemans,HarveyBarnes,JamieVardy,AngusGunn,MaxAarons,SamByram,DimitrisGiannoulis,GrantHanley,TonySpringett,LukasRupp,BillyGilmour,PierreLees-Melou,MilotRashica,TeemuPukki
207,2022-01-03,Manchester United,Wolverhampton Wanderers,DaviddeGea,PhilJones,AaronWan-Bissaka,RaphaëlVarane,LukeShaw,MasonGreenwood,JadonSancho,ScottMcTominay,NemanjaMatic,EdinsonCavani,CristianoRonaldo,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,Marçal,NélsonSemedo,RúbenNeves,JoãoMoutinho,RaúlJiménez,Trincão,DanielPodence
208,2022-03-10,Southampton,Newcastle United,FraserForster,KyleWalker-Peters,MohammedSalisu,TinoLivramento,JanBednarek,OriolRomeu,MohamedElyounoussi,StuartArmstrong,JamesWard-Prowse,ChéAdams,ArmandoBroja,MartinDúbravka,FabianSchär,MattTargett,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,JoeWillock,JacobMurphy,RyanFraser,ChrisWood
209,2022-01-01,Watford,Tottenham Hotspur,DanielBachmann,AdamMasina,FranciscoSierralta,CraigCathcart,WilliamTroost-Ekong,MoussaSissoko,ImrânLouza,JurajKucka,KenSema,JoshuaKing,EmmanuelDennis,HugoLloris,BenDavies,DavinsonSánchez,EricDier,EmersonRoyal,OliverSkipp,SergioReguilón,Pierre-EmileHøjbjerg,SonHeung-Min,LucasMoura,HarryKane
210,2022-01-15,Aston Villa,Manchester United,EmilianoMartínez,MattyCash,TyroneMings,EzriKonsa,LucasDigne,DouglasLuiz,JacobRamsey,MorganSanson,OllieWatkins,EmilianoBuendía,DannyIngs,DaviddeGea,RaphaëlVarane,VictorLindelöf,AlexTelles,DiogoDalot,NemanjaMatic,BrunoFernandes,Fred,EdinsonCavani,AnthonyElanga,MasonGreenwood
211,2022-01-14,Brighton & Hove Albion,Crystal Palace,RobertSánchez,JoëlVeltman,DanBurn,MarcCucurella,AdamWebster,PascalGroß,JakubModer,AdamLallana,AlexisMacAllister,LeandroTrossard,NealMaupay,JackButland,JoelWard,MarcGuéhi,JoachimAndersen,TyrickMitchell,ConorGallagher,JeffreySchlupp,WillHughes,MichaelOlise,EberechiEze,OdsonneÉdouard
212,2022-03-01,Burnley,Leicester City,NickPope,BenMee,CharlieTaylor,JamesTarkowski,ConnorRoberts,AaronLennon,DwightMcNeil,JoshBrownhill,AshleyWestwood,MaxwelCornet,WoutWeghorst,KasperSchmeichel,RicardoPereira,LukeThomas,DanielAmartey,ÇaglarSöyüncü,KiernanDewsbury-Hall,YouriTielemans,WilfredNdidi,MarcAlbrighton,PatsonDaka,HarveyBarnes
213,2022-01-16,Liverpool,Brentford,Alisson,JoëlMatip,AndrewRobertson,TrentAlexander-Arnold,VirgilvanDijk,CurtisJones,Fabinho,JordanHenderson,DiogoJota,AlexOxlade-Chamberlain,RobertoFirmino,ÁlvaroFernández,PontusJansson,KristofferAjer,EthanPinnock,ChristianNørgaard,ShandonBaptiste,VitalyJanelt,MadsRoerslev,RicoHenry,IvanToney,BryanMbeumo
214,2022-01-15,Manchester City,Chelsea,Ederson,JohnStones,AymericLaporte,KyleWalker,JoãoCancelo,KevinDeBruyne,BernardoSilva,Rodri,JackGrealish,RaheemSterling,PhilFoden,KepaArrizabalaga,AntonioRüdiger,MalangSarr,ThiagoSilva,N'GoloKanté,CésarAzpilicueta,MarcosAlonso,MateoKovacic,RomeluLukaku,ChristianPulisic,HakimZiyech
215,2022-01-15,Newcastle United,Watford,MartinDúbravka,PaulDummett,KieranTrippier,FabianSchär,JamaalLascelles,Joelinton,SeanLongstaff,JonjoShelvey,RyanFraser,AllanSaint-Maximin,ChrisWood,BenFoster,CraigCathcart,Samir,HassaneKamara,JeremyNgakia,MoussaSissoko,EdoKayembe,JurajKucka,JoãoPedro,JoshuaKing,EmmanuelDennis
216,2022-01-15,Norwich City,Everton,TimKrul,MaxAarons,GrantHanley,BenGibson,BrandonWilliams,MilotRashica,PierreLees-Melou,JacobSørensen,JoshSargent,AdamIdah,TeemuPukki,JordanPickford,BenGodfrey,MichaelKeane,SéamusColeman,VitaliiMykolenko,AnthonyGordon,AndréGomes,DemaraiGray,AbdoulayeDoucouré,SalomónRondón,DominicCalvert-Lewin
217,2022-05-12,Tottenham Hotspur,Arsenal,HugoLloris,DavinsonSánchez,EricDier,BenDavies,RodrigoBentancur,EmersonRoyal,Pierre-EmileHøjbjerg,RyanSessegnon,SonHeung-Min,DejanKulusevski,HarryKane,AaronRamsdale,CédricSoares,GabrielMagalhães,RobHolding,TakehiroTomiyasu,GranitXhaka,MartinØdegaard,MohamedElneny,GabrielMartinelli,EddieNketiah,BukayoSaka
218,2022-01-16,West Ham United,Leeds United,LukaszFabianski,IssaDiop,VladimírCoufal,CraigDawson,AaronCresswell,ManuelLanzini,DeclanRice,NikolaVlasic,PabloFornals,JarrodBowen,MichailAntonio,IllanMeslier,JuniorFirpo,StuartDallas,PascalStruijk,LukeAyling,Raphinha,RobinKoch,AdamForshaw,MateuszKlich,JackHarrison,DanJames
219,2022-01-15,Wolverhampton Wanderers,Southampton,JoséSá,Toti,ConorCoady,MaximilianKilman,NélsonSemedo,JoãoMoutinho,RayanAït-Nouri,LeanderDendoncker,Trincão,DanielPodence,RaúlJiménez,FraserForster,Lyanco,JanBednarek,MohammedSalisu,NathanTella,RomainPerraud,IbrahimaDiallo,JamesWard-Prowse,OriolRomeu,ArmandoBroja,NathanRedmond
220,2022-01-23,Arsenal,Burnley,AaronRamsdale,KieranTierney,BenWhite,GabrielMagalhães,RobHolding,AlbertSambiLokonga,MartinØdegaard,GabrielMartinelli,EmileSmithRowe,BukayoSaka,AlexandreLacazette,NickPope,ConnorRoberts,BenMee,JamesTarkowski,ErikPieters,JoshBrownhill,AaronLennon,AshleyWestwood,DwightMcNeil,JayRodríguez,MatejVydra
221,2022-01-22,Brentford,Wolverhampton Wanderers,JonasLössl,PontusJansson,KristofferAjer,EthanPinnock,MathiasJensen,ChristianNørgaard,SergiCanós,RicoHenry,VitalyJanelt,BryanMbeumo,IvanToney,JoséSá,Toti,MaximilianKilman,ConorCoady,RayanAït-Nouri,NélsonSemedo,LeanderDendoncker,RúbenNeves,JoãoMoutinho,FábioSilva,DanielPodence
222,2022-01-23,Chelsea,Tottenham Hotspur,KepaArrizabalaga,MalangSarr,AntonioRüdiger,CésarAzpilicueta,ThiagoSilva,MasonMount,Jorginho,MateoKovacic,HakimZiyech,RomeluLukaku,CallumHudson-Odoi,HugoLloris,JaphetTanganga,DavinsonSánchez,EricDier,BenDavies,HarryWinks,RyanSessegnon,MattDoherty,Pierre-EmileHøjbjerg,HarryKane,StevenBergwijn
223,2022-01-23,Crystal Palace,Liverpool,VicenteGuaita,JoelWard,MarcGuéhi,JoachimAndersen,TyrickMitchell,ConorGallagher,JeffreySchlupp,WillHughes,MichaelOlise,OdsonneÉdouard,Jean-PhilippeMateta,Alisson,TrentAlexander-Arnold,AndrewRobertson,VirgilvanDijk,JoëlMatip,JordanHenderson,CurtisJones,Fabinho,AlexOxlade-Chamberlain,DiogoJota,RobertoFirmino
224,2022-01-22,Everton,Aston Villa,JordanPickford,YerryMina,BenGodfrey,MasonHolgate,JonjoeKenny,AndréGomes,AndrosTownsend,AbdoulayeDoucouré,DemaraiGray,DominicCalvert-Lewin,Richarlison,EmilianoMartínez,LucasDigne,EzriKonsa,TyroneMings,MattyCash,JacobRamsey,JohnMcGinn,DouglasLuiz,OllieWatkins,PhilippeCoutinho,EmilianoBuendía
225,2022-01-22,Leeds United,Newcastle United,IllanMeslier,StuartDallas,PascalStruijk,LukeAyling,DiegoLlorente,Raphinha,RobinKoch,JackHarrison,Rodrigo,MateuszKlich,DanJames,MartinDúbravka,PaulDummett,KieranTrippier,FabianSchär,JamaalLascelles,JoeWillock,Joelinton,JonjoShelvey,RyanFraser,AllanSaint-Maximin,ChrisWood
226,2022-01-23,Leicester City,Brighton & Hove Albion,KasperSchmeichel,ÇaglarSöyüncü,JamesJustin,LukeThomas,DanielAmartey,HarveyBarnes,JamesMaddison,AdemolaLookman,YouriTielemans,KiernanDewsbury-Hall,PatsonDaka,RobertSánchez,JoëlVeltman,DanBurn,AdamWebster,MarcCucurella,JakubModer,AlexisMacAllister,PascalGroß,StevenAlzate,NealMaupay,LeandroTrossard
227,2022-01-22,Manchester United,West Ham United,DaviddeGea,HarryMaguire,DiogoDalot,RaphaëlVarane,AlexTelles,BrunoFernandes,ScottMcTominay,MasonGreenwood,AnthonyElanga,Fred,CristianoRonaldo,AlphonseAréola,CraigDawson,KurtZouma,VladimírCoufal,AaronCresswell,TomásSoucek,DeclanRice,ManuelLanzini,PabloFornals,JarrodBowen,MichailAntonio
228,2022-01-22,Southampton,Manchester City,FraserForster,RomainPerraud,MohammedSalisu,JanBednarek,KyleWalker-Peters,OriolRomeu,NathanRedmond,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja,Ederson,JoãoCancelo,AymericLaporte,RúbenDias,KyleWalker,Rodri,BernardoSilva,KevinDeBruyne,JackGrealish,RaheemSterling,PhilFoden
229,2022-01-21,Watford,Norwich City,DanielBachmann,Samir,HassaneKamara,ChristianKabasele,KikoFemenía,TomCleverley,EdoKayembe,MoussaSissoko,JoshuaKing,JoãoPedro,EmmanuelDennis,AngusGunn,MaxAarons,GrantHanley,BrandonWilliams,BenGibson,MilotRashica,PierreLees-Melou,JacobSørensen,JoshSargent,TeemuPukki,AdamIdah
230,2022-02-09,Aston Villa,Leeds United,EmilianoMartínez,EzriKonsa,LucasDigne,TyroneMings,MattyCash,JacobRamsey,DouglasLuiz,JohnMcGinn,OllieWatkins,PhilippeCoutinho,EmilianoBuendía,IllanMeslier,PascalStruijk,LukeAyling,StuartDallas,DiegoLlorente,MateuszKlich,Raphinha,RobinKoch,Rodrigo,JackHarrison,DanJames
231,2022-01-18,Brighton & Hove Albion,Chelsea,RobertSánchez,AdamWebster,JoëlVeltman,DanBurn,MarcCucurella,DannyWelbeck,StevenAlzate,PascalGroß,AlexisMacAllister,TariqLamptey,JakubModer,KepaArrizabalaga,CésarAzpilicueta,MarcosAlonso,ThiagoSilva,AntonioRüdiger,N'GoloKanté,Jorginho,MasonMount,HakimZiyech,RomeluLukaku,CallumHudson-Odoi
232,2022-02-08,Burnley,Manchester United,NickPope,BenMee,ConnorRoberts,ErikPieters,JamesTarkowski,MaxwelCornet,DwightMcNeil,JoshBrownhill,AshleyWestwood,WoutWeghorst,JayRodríguez,DaviddeGea,RaphaëlVarane,LukeShaw,DiogoDalot,HarryMaguire,PaulPogba,BrunoFernandes,JadonSancho,MarcusRashford,ScottMcTominay,EdinsonCavani
233,2022-02-09,Norwich City,Crystal Palace,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,KennyMcLean,MilotRashica,PierreLees-Melou,PrzemyslawPlacheta,AdamIdah,TeemuPukki,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,JoelWard,ConorGallagher,JeffreySchlupp,WillHughes,MichaelOlise,WilfriedZaha,Jean-PhilippeMateta
234,2022-02-08,West Ham United,Watford,LukaszFabianski,AaronCresswell,KurtZouma,CraigDawson,VladimírCoufal,SaïdBenrahma,DeclanRice,JarrodBowen,TomásSoucek,PabloFornals,MichailAntonio,BenFoster,Samir,KikoFemenía,CraigCathcart,HassaneKamara,JurajKucka,EdoKayembe,TomCleverley,MoussaSissoko,EmmanuelDennis,JoshuaKing
235,2022-02-10,Wolverhampton Wanderers,Arsenal,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,NélsonSemedo,Marçal,LeanderDendoncker,RúbenNeves,Trincão,RaúlJiménez,DanielPodence,AaronRamsdale,BenWhite,CédricSoares,KieranTierney,GabrielMagalhães,GranitXhaka,BukayoSaka,MartinØdegaard,ThomasPartey,GabrielMartinelli,AlexandreLacazette
236,2022-02-10,Liverpool,Leicester City,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,Thiago,CurtisJones,Fabinho,LuisDíaz,DiogoJota,RobertoFirmino,KasperSchmeichel,JamesJustin,LukeThomas,WilfredNdidi,DanielAmartey,BoubakarySoumaré,KiernanDewsbury-Hall,JamesMaddison,AdemolaLookman,MarcAlbrighton,PatsonDaka
237,2022-02-09,Manchester City,Brentford,Ederson,JoãoCancelo,AymericLaporte,JohnStones,RúbenDias,BernardoSilva,KevinDeBruyne,Rodri,RiyadMahrez,PhilFoden,RaheemSterling,DavidRaya,EthanPinnock,KristofferAjer,PontusJansson,ChristianNørgaard,MathiasJensen,FrankOnyeka,RicoHenry,MadsRoerslev,SamanGhoddos,SergiCanós
238,2022-02-08,Newcastle United,Everton,MartinDúbravka,MattTargett,KieranTrippier,FabianSchär,JamaalLascelles,JoeWillock,JonjoShelvey,Joelinton,ChrisWood,AllanSaint-Maximin,RyanFraser,JordanPickford,YerryMina,MasonHolgate,MichaelKeane,AndrosTownsend,Allan,SéamusColeman,AndréGomes,AnthonyGordon,Richarlison,DemaraiGray
239,2022-02-09,Tottenham Hotspur,Southampton,HugoLloris,DavinsonSánchez,BenDavies,CristianRomero,EmersonRoyal,HarryWinks,SergioReguilón,Pierre-EmileHøjbjerg,HarryKane,LucasMoura,SonHeung-Min,FraserForster,KyleWalker-Peters,JanBednarek,RomainPerraud,MohammedSalisu,MohamedElyounoussi,OriolRomeu,StuartArmstrong,JamesWard-Prowse,ArmandoBroja,ChéAdams
240,2022-02-12,Brentford,Crystal Palace,DavidRaya,EthanPinnock,KristofferAjer,PontusJansson,ChristianNørgaard,MathiasJensen,RicoHenry,SergiCanós,VitalyJanelt,BryanMbeumo,YoaneWissa,VicenteGuaita,MarcGuéhi,JoelWard,JoachimAndersen,TyrickMitchell,JeffreySchlupp,WillHughes,ConorGallagher,OdsonneÉdouard,WilfriedZaha,JordanAyew
241,2022-02-13,Burnley,Liverpool,NickPope,BenMee,JamesTarkowski,ConnorRoberts,ErikPieters,AaronLennon,AshleyWestwood,MaxwelCornet,JoshBrownhill,JayRodríguez,WoutWeghorst,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,JordanHenderson,NabyKeïta,Fabinho,RobertoFirmino,SadioMané,MohamedSalah
242,2022-04-20,Chelsea,Arsenal,ÉdouardMendy,MalangSarr,ReeceJames,AndreasChristensen,MarcosAlonso,CésarAzpilicueta,N'GoloKanté,RubenLoftus-Cheek,TimoWerner,MasonMount,RomeluLukaku,AaronRamsdale,RobHolding,NunoTavares,BenWhite,GabrielMagalhães,EmileSmithRowe,MohamedElneny,MartinØdegaard,GranitXhaka,BukayoSaka,EddieNketiah
243,2022-02-12,Everton,Leeds United,JordanPickford,SéamusColeman,MasonHolgate,MichaelKeane,JonjoeKenny,DonnyvandeBeek,AlexIwobi,AnthonyGordon,Allan,DominicCalvert-Lewin,Richarlison,IllanMeslier,RobinKoch,PascalStruijk,DiegoLlorente,MateuszKlich,Rodrigo,LukeAyling,StuartDallas,Raphinha,DanJames,JackHarrison
244,2022-02-13,Leicester City,West Ham United,KasperSchmeichel,RicardoPereira,DanielAmartey,ÇaglarSöyüncü,JamesJustin,KiernanDewsbury-Hall,YouriTielemans,WilfredNdidi,PatsonDaka,JamesMaddison,HarveyBarnes,LukaszFabianski,AaronCresswell,IssaDiop,CraigDawson,VladimírCoufal,ManuelLanzini,JarrodBowen,DeclanRice,TomásSoucek,PabloFornals,MichailAntonio
245,2022-02-12,Manchester United,Southampton,DaviddeGea,HarryMaguire,DiogoDalot,LukeShaw,RaphaëlVarane,JadonSancho,PaulPogba,BrunoFernandes,MarcusRashford,ScottMcTominay,CristianoRonaldo,FraserForster,JanBednarek,MohammedSalisu,KyleWalker-Peters,RomainPerraud,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja
246,2022-02-13,Newcastle United,Aston Villa,MartinDúbravka,DanBurn,FabianSchär,JavierManquillo,KieranTrippier,Joelinton,JonjoShelvey,JoeWillock,ChrisWood,AllanSaint-Maximin,RyanFraser,EmilianoMartínez,LucasDigne,CalumChambers,MattyCash,TyroneMings,JohnMcGinn,JacobRamsey,DouglasLuiz,OllieWatkins,PhilippeCoutinho,EmilianoBuendía
247,2022-02-12,Norwich City,Manchester City,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,KennyMcLean,BillyGilmour,PierreLees-Melou,MilotRashica,JoshSargent,TeemuPukki,Ederson,RúbenDias,NathanAké,OleksandrZinchenko,KyleWalker,Fernandinho,BernardoSilva,IlkayGündogan,RaheemSterling,PhilFoden,RiyadMahrez
248,2022-02-13,Tottenham Hotspur,Wolverhampton Wanderers,HugoLloris,CristianRomero,BenDavies,DavinsonSánchez,HarryWinks,MattDoherty,RodrigoBentancur,RyanSessegnon,SonHeung-Min,LucasMoura,HarryKane,JoséSá,MaximilianKilman,ConorCoady,RomainSaïss,RayanAït-Nouri,LukeCundle,NélsonSemedo,RúbenNeves,LeanderDendoncker,DanielPodence,RaúlJiménez
249,2022-02-12,Watford,Brighton & Hove Albion,BenFoster,CraigCathcart,Samir,HassaneKamara,KikoFemenía,EdoKayembe,JurajKucka,TomCleverley,MoussaSissoko,JoshuaKing,EmmanuelDennis,RobertSánchez,AdamWebster,JoëlVeltman,LewisDunk,TariqLamptey,MarcCucurella,AdamLallana,PascalGroß,JakubModer,DannyWelbeck,NealMaupay
250,2022-02-19,Arsenal,Brentford,AaronRamsdale,BenWhite,KieranTierney,CédricSoares,GabrielMagalhães,MartinØdegaard,BukayoSaka,EmileSmithRowe,GranitXhaka,ThomasPartey,AlexandreLacazette,DavidRaya,EthanPinnock,PontusJansson,KristofferAjer,RicoHenry,ChristianNørgaard,MathiasJensen,JoshDasilva,SergiCanós,YoaneWissa,BryanMbeumo
251,2022-02-19,Aston Villa,Watford,EmilianoMartínez,LucasDigne,CalumChambers,TyroneMings,MattyCash,JacobRamsey,DouglasLuiz,JohnMcGinn,DannyIngs,PhilippeCoutinho,EmilianoBuendía,BenFoster,CraigCathcart,Samir,HassaneKamara,KikoFemenía,ImrânLouza,TomCleverley,MoussaSissoko,JoshuaKing,IsmaïlaSarr,EmmanuelDennis
252,2022-02-19,Brighton & Hove Albion,Burnley,RobertSánchez,MarcCucurella,TariqLamptey,JoëlVeltman,ShaneDuffy,AlexisMacAllister,JakubModer,YvesBissouma,AdamLallana,NealMaupay,DannyWelbeck,NickPope,BenMee,ErikPieters,NathanCollins,ConnorRoberts,JackCork,AaronLennon,DwightMcNeil,JoshBrownhill,WoutWeghorst,MaxwelCornet
253,2022-02-19,Crystal Palace,Chelsea,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,NathanielClyne,JordanAyew,CheikhouKouyaté,JeffreySchlupp,MichaelOlise,JamesMcArthur,WilfriedZaha,ÉdouardMendy,AntonioRüdiger,ThiagoSilva,AndreasChristensen,MalangSarr,N'GoloKanté,Jorginho,ChristianPulisic,HakimZiyech,RomeluLukaku,KaiHavertz
254,2022-02-20,Leeds United,Manchester United,IllanMeslier,StuartDallas,DiegoLlorente,PascalStruijk,LukeAyling,MateuszKlich,DanJames,AdamForshaw,JackHarrison,RobinKoch,Rodrigo,DaviddeGea,VictorLindelöf,LukeShaw,HarryMaguire,AaronWan-Bissaka,JadonSancho,PaulPogba,JesseLingard,BrunoFernandes,ScottMcTominay,CristianoRonaldo
255,2022-02-19,Liverpool,Norwich City,Alisson,KonstantinosTsimikas,VirgilvanDijk,JoëlMatip,JoeGomez,JordanHenderson,NabyKeïta,AlexOxlade-Chamberlain,LuisDíaz,SadioMané,MohamedSalah,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,MathiasNormann,BillyGilmour,KennyMcLean,MilotRashica,JoshSargent,TeemuPukki
256,2022-02-19,Manchester City,Tottenham Hotspur,Ederson,JoãoCancelo,AymericLaporte,RúbenDias,KyleWalker,KevinDeBruyne,Rodri,IlkayGündogan,PhilFoden,BernardoSilva,RaheemSterling,HugoLloris,CristianRomero,EricDier,BenDavies,EmersonRoyal,RodrigoBentancur,RyanSessegnon,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane
257,2022-02-19,Southampton,Everton,FraserForster,MohammedSalisu,KyleWalker-Peters,JanBednarek,TinoLivramento,StuartArmstrong,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,ArmandoBroja,ChéAdams,JordanPickford,JonjoeKenny,MasonHolgate,SéamusColeman,MichaelKeane,Allan,DonnyvandeBeek,AlexIwobi,AnthonyGordon,Richarlison,DominicCalvert-Lewin
258,2022-02-19,West Ham United,Newcastle United,LukaszFabianski,AaronCresswell,KurtZouma,CraigDawson,RyanFredericks,SaïdBenrahma,JarrodBowen,DeclanRice,TomásSoucek,PabloFornals,MichailAntonio,MartinDúbravka,DanBurn,FabianSchär,EmilKrafth,MattTargett,Joelinton,JonjoShelvey,JoeWillock,ChrisWood,JacobMurphy,RyanFraser
259,2022-02-20,Wolverhampton Wanderers,Leicester City,JoséSá,ConorCoady,MaximilianKilman,RomainSaïss,RúbenNeves,RayanAït-Nouri,JoãoMoutinho,NélsonSemedo,LeanderDendoncker,RaúlJiménez,DanielPodence,KasperSchmeichel,LukeThomas,RicardoPereira,DanielAmartey,ÇaglarSöyüncü,WilfredNdidi,KiernanDewsbury-Hall,YouriTielemans,MarcAlbrighton,AdemolaLookman,PatsonDaka
260,2022-03-16,Arsenal,Liverpool,AaronRamsdale,GabrielMagalhães,BenWhite,CédricSoares,KieranTierney,MartinØdegaard,GabrielMartinelli,BukayoSaka,GranitXhaka,ThomasPartey,AlexandreLacazette,Alisson,AndrewRobertson,VirgilvanDijk,JoëlMatip,TrentAlexander-Arnold,JordanHenderson,Fabinho,Thiago,DiogoJota,LuisDíaz,SadioMané
261,2022-02-26,Brentford,Newcastle United,DavidRaya,PontusJansson,RicoHenry,KristofferAjer,EthanPinnock,ChristianNørgaard,MathiasJensen,VitalyJanelt,JoshDasilva,YoaneWissa,BryanMbeumo,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,Joelinton,JoeWillock,JonjoShelvey,RyanFraser,JacobMurphy,ChrisWood
262,2022-02-26,Brighton & Hove Albion,Aston Villa,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,JakubModer,AlexisMacAllister,YvesBissouma,TariqLamptey,SollyMarch,LeandroTrossard,NealMaupay,EmilianoMartínez,LucasDigne,EzriKonsa,TyroneMings,MattyCash,DouglasLuiz,JacobRamsey,JohnMcGinn,PhilippeCoutinho,OllieWatkins,DannyIngs
263,2022-05-19,Chelsea,Leicester City,ÉdouardMendy,AntonioRüdiger,ThiagoSilva,TrevohChalobah,ReeceJames,Jorginho,MarcosAlonso,N'GoloKanté,ChristianPulisic,HakimZiyech,RomeluLukaku,KasperSchmeichel,DanielAmartey,JonnyEvans,WesleyFofana,LukeThomas,TimothyCastagne,NampalysMendy,KiernanDewsbury-Hall,JamesMaddison,JamieVardy,KelechiIheanacho
264,2022-02-26,Crystal Palace,Burnley,JackButland,MarcGuéhi,JoachimAndersen,NathanielClyne,TyrickMitchell,LukaMilivojevic,JamesMcArthur,ConorGallagher,MichaelOlise,JeffreySchlupp,WilfriedZaha,NickPope,BenMee,ErikPieters,JamesTarkowski,ConnorRoberts,JackCork,AaronLennon,DwightMcNeil,JoshBrownhill,WoutWeghorst,JayRodríguez
265,2022-02-26,Everton,Manchester City,JordanPickford,MasonHolgate,MichaelKeane,SéamusColeman,JonjoeKenny,DonnyvandeBeek,AbdoulayeDoucouré,Allan,AlexIwobi,AnthonyGordon,Richarlison,Ederson,JohnStones,AymericLaporte,JoãoCancelo,RúbenDias,KevinDeBruyne,Rodri,IlkayGündogan,PhilFoden,BernardoSilva,RaheemSterling
266,2022-02-26,Leeds United,Tottenham Hotspur,IllanMeslier,JuniorFirpo,DiegoLlorente,PascalStruijk,LukeAyling,StuartDallas,AdamForshaw,RobinKoch,JackHarrison,Raphinha,DanJames,HugoLloris,EricDier,BenDavies,CristianRomero,MattDoherty,HarryWinks,RyanSessegnon,Pierre-EmileHøjbjerg,HarryKane,DejanKulusevski,SonHeung-Min
267,2022-02-26,Manchester United,Watford,DaviddeGea,AlexTelles,RaphaëlVarane,VictorLindelöf,AaronWan-Bissaka,Fred,PaulPogba,BrunoFernandes,AnthonyElanga,NemanjaMatic,CristianoRonaldo,BenFoster,Samir,CraigCathcart,JeremyNgakia,HassaneKamara,TomCleverley,ImrânLouza,MoussaSissoko,IsmaïlaSarr,EmmanuelDennis,JoshuaKing
268,2022-02-25,Southampton,Norwich City,FraserForster,TinoLivramento,MohammedSalisu,JanBednarek,KyleWalker-Peters,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,MathiasNormann,MilotRashica,KennyMcLean,BillyGilmour,JoshSargent,TeemuPukki
269,2022-02-27,West Ham United,Wolverhampton Wanderers,LukaszFabianski,CraigDawson,KurtZouma,AaronCresswell,TomásSoucek,DeclanRice,BenJohnson,PabloFornals,JarrodBowen,MichailAntonio,ManuelLanzini,JoséSá,ConorCoady,MaximilianKilman,RomainSaïss,Ki-JanaHoever,RúbenNeves,Marçal,LeanderDendoncker,HwangHee-Chan,Trincão,FábioSilva
